date,min,max,median,q1,q3,stdev,count
2022-09-17T00:00:00.000Z,0.3,7.5,0.7,0.56,1.3,0.977,389
2022-09-18T00:00:00.000Z,0.3,6.35,0.93,0.7,1.37,0.507,502
2022-09-19T00:00:00.000Z,0.3,2.25,0.7,0.6,0.88,0.243,511
2022-09-20T00:00:00.000Z,0.4,2.87,0.9,0.77,1.1,0.351,499
2022-09-21T00:00:00.000Z,0.2,4.07,1,0.7,1.9,0.704,480
2022-09-22T00:00:00.000Z,0.6,4.95,1.33,1.1,1.65,0.468,508
2022-09-23T00:00:00.000Z,0.77,8.93,2.1,1.45,4.22,1.595,486
2022-09-24T00:00:00.000Z,1.2,4.8,2.7,2.04,3.15,0.785,537
2022-09-25T00:00:00.000Z,1,8.4,3.42,1.77,4.45,1.944,543
2022-09-26T00:00:00.000Z,1.85,13.38,3.53,2.88,4.53,1.326,499
2022-09-27T00:00:00.000Z,1,31.02,7.88,1.8,10.84,5.046,468
2022-09-28T00:00:00.000Z,0.9,40.4,2.6,1.63,4.34,4.532,469
2022-09-29T00:00:00.000Z,0.85,5.4,1.85,1.5,2.57,0.675,482
2022-09-30T00:00:00.000Z,1.1,10.25,1.97,1.6,2.5,0.905,529
2022-10-01T00:00:00.000Z,1.7,19.27,4.4,3.1,9,5.018,527
2022-10-02T00:00:00.000Z,2.9,21.3,15.57,9.66,17.75,5.049,453
2022-10-03T00:00:00.000Z,1.3,20.87,11.24,5.9,16.75,5.481,410
2022-10-04T00:00:00.000Z,0.7,4.72,1.7,1.3,2.2,0.609,349
2022-10-05T00:00:00.000Z,1.1,4.84,2.75,2,3.67,0.906,386
2022-10-06T00:00:00.000Z,0.3,4.72,1.75,1.2,2.63,0.951,498
2022-10-07T00:00:00.000Z,1.3,8.52,2.75,2.15,3.6,0.877,459
2022-10-08T00:00:00.000Z,0.8,6.78,1.83,1.44,2.29,0.708,480
2022-10-09T00:00:00.000Z,0.5,3.8,1,0.8,1.2,0.347,545
2022-10-10T00:00:00.000Z,0.77,6.8,1.8,1.47,2.8,1.411,520
2022-10-11T00:00:00.000Z,0.37,7.63,1.46,1,2.17,1.741,498
2022-10-12T00:00:00.000Z,0.4,4.4,1.37,0.93,1.77,0.56,375
2022-10-13T00:00:00.000Z,1.2,10.32,3.1,2.42,4.2,1.92,535
2022-10-14T00:00:00.000Z,5.05,16.73,10.64,8.19,13.43,2.946,542
2022-10-15T00:00:00.000Z,4.88,42.55,21.3,15.98,29.75,9.912,555
2022-10-16T00:00:00.000Z,0.45,15.6,2.84,1.63,9.32,4.594,442
2022-10-17T00:00:00.000Z,0.45,5.37,1.8,1.4,2.39,0.794,556
2022-10-18T00:00:00.000Z,0.4,6.97,1.1,0.9,1.5,0.616,402
2022-10-21T00:00:00.000Z,0.8,15.4,2.17,1.67,3.47,1.565,447
2022-10-22T00:00:00.000Z,2.22,24.77,5.75,3.4,10.43,6.318,509
2022-10-23T00:00:00.000Z,1,12.4,4.53,2.97,5.53,1.615,528
2022-10-24T00:00:00.000Z,0.6,18.1,2.15,1.2,2.9,1.599,461
2022-10-25T00:00:00.000Z,0.6,21.65,4.57,2.38,12.61,5.809,460
2022-10-26T00:00:00.000Z,0.2,6.53,1.09,0.8,1.92,0.878,392
2022-10-27T00:00:00.000Z,1.9,8.43,4.13,2.97,5.09,1.318,346
2022-10-28T00:00:00.000Z,0.85,15.48,5.62,4.63,8.73,2.948,424
2022-10-29T00:00:00.000Z,0.5,10.32,1.73,1.19,3.67,2.655,376
2022-10-30T00:00:00.000Z,0.4,7.63,1.77,0.7,3.15,1.504,353
2022-10-31T00:00:00.000Z,2.6,9.8,5.07,4,6.07,1.592,416
2022-11-01T00:00:00.000Z,1.7,29.27,3.6,2.88,4.87,2.895,499
2022-11-02T00:00:00.000Z,3.45,11.03,6.93,6,7.9,1.32,514
2022-11-03T00:00:00.000Z,1.77,7.5,4.53,3.33,5.43,1.395,507
2022-11-04T00:00:00.000Z,1.38,73.97,2.97,2.2,4.33,3.674,428
2022-11-05T00:00:00.000Z,1.2,8.36,2.8,2.29,3.6,1.186,473
2022-11-06T00:00:00.000Z,0.9,12.55,2.33,1.7,3.03,1.24,545
2022-11-07T00:00:00.000Z,0.5,7.33,4.43,2.29,5.17,1.731,535
2022-11-08T00:00:00.000Z,0.2,8.19,1.53,0.6,5.38,2.333,425
2022-11-09T00:00:00.000Z,2.83,8.44,5.09,4.5,6.43,1.276,431
2022-11-10T00:00:00.000Z,1.37,6.9,3.57,2.8,4.23,0.983,529
2022-11-11T00:00:00.000Z,0.6,5.6,1.89,1.23,2.63,0.905,464
2022-11-12T00:00:00.000Z,1.23,8.69,2.95,2.29,3.96,1.258,541
2022-11-13T00:00:00.000Z,1.1,13.4,2.7,2,3.53,1.441,487
2022-11-14T00:00:00.000Z,0.4,8.36,4.57,3,5.68,1.906,374
2022-11-15T00:00:00.000Z,0.4,19.97,1.1,0.8,1.6,2.013,486
2022-11-16T00:00:00.000Z,0.4,13.67,1.12,0.8,1.57,1.765,432
2022-11-17T00:00:00.000Z,0.47,17.89,1.3,0.99,1.8,2.033,488
2022-11-18T00:00:00.000Z,0.5,9,1.12,0.9,1.4,0.822,453
2022-11-19T00:00:00.000Z,0.4,7,1.4,0.9,2.43,1.07,487
2022-11-20T00:00:00.000Z,0.67,7.93,1.63,1.2,2.4,1.074,536
2022-11-21T00:00:00.000Z,1,23.1,6.23,4.05,7.77,2.798,552
2022-11-22T00:00:00.000Z,2,22.9,6.3,5.5,7.57,2.174,381
2022-11-23T00:00:00.000Z,1.2,6.83,2.47,1.83,3.1,0.914,239
2022-11-24T00:00:00.000Z,2.29,8.52,4.29,2.97,4.73,1.159,70
2022-11-25T00:00:00.000Z,1.4,1.77,1.47,1.4,1.67,0.137,7
2022-11-26T00:00:00.000Z,3.17,9.23,4.95,4.23,5.62,1.399,88
2022-11-27T00:00:00.000Z,3.63,11.67,6.3,5.53,7.17,1.221,277
2022-11-28T00:00:00.000Z,2.02,31.3,6.03,3.49,10.15,4.532,273
2022-11-29T00:00:00.000Z,3,10.37,5.69,4.33,6.8,1.56,146
2022-11-30T00:00:00.000Z,3.07,12.03,5.57,4.8,6.27,1.215,394
2022-12-01T00:00:00.000Z,2.33,13.87,4.13,3.67,4.51,1.771,169
2022-12-02T00:00:00.000Z,2.27,25.4,8.93,5.3,10.45,4.091,141
2022-12-03T00:00:00.000Z,1.4,8.93,3.27,2.6,5.47,1.841,426
2022-12-04T00:00:00.000Z,2.13,11.37,4.17,3.37,5.3,1.325,515
2022-12-05T00:00:00.000Z,2.4,17.27,4.2,3.8,4.63,1.591,358
2022-12-06T00:00:00.000Z,1.03,9,2.5,2.23,2.82,0.668,409
2022-12-07T00:00:00.000Z,0.87,5.4,2,1.77,2.29,0.53,478
2022-12-08T00:00:00.000Z,0.56,7.23,1.43,1.07,2.1,1.125,289
2022-12-09T00:00:00.000Z,1.5,28.1,3.87,2.87,5.07,3.224,139
2022-12-10T00:00:00.000Z,1.43,6.83,3.4,2.93,4.2,1,191
2022-12-11T00:00:00.000Z,1.57,6.97,3.8,3.4,4.09,0.679,165
2022-12-12T00:00:00.000Z,1,5.3,2.43,1.63,3.77,1.137,143
2022-12-13T00:00:00.000Z,1.27,4.03,2.13,1.73,2.73,0.68,38
2022-12-14T00:00:00.000Z,1.33,6.33,3,2.4,3.53,0.834,268
2022-12-15T00:00:00.000Z,1.17,7.47,3.5,2.33,4.47,1.303,343
2022-12-16T00:00:00.000Z,1.1,14.93,4.37,3.69,5.42,2.001,384
2022-12-17T00:00:00.000Z,0.8,11.77,4.2,2.5,6.35,2.688,517
2022-12-18T00:00:00.000Z,1.47,11.07,6.2,3.1,7.77,2.56,514
2022-12-19T00:00:00.000Z,1.17,15.8,9.02,4.47,11.2,3.946,505
2022-12-20T00:00:00.000Z,1.37,17.13,6.5,5.07,10,4.162,519
2022-12-21T00:00:00.000Z,0.5,8.63,3.7,2.57,4.83,1.832,529
2022-12-22T00:00:00.000Z,1.1,3.87,2,1.7,2.5,0.546,132
2022-12-23T00:00:00.000Z,0.6,4.2,1.8,1.5,2.27,0.692,59
2022-12-24T00:00:00.000Z,0.77,10.23,2.2,1.27,4.43,1.943,465
2022-12-25T00:00:00.000Z,1.2,10,3.73,2.77,4.67,1.559,483
2022-12-26T00:00:00.000Z,2.67,7.6,4.8,4.09,5.65,1.066,157
2022-12-27T00:00:00.000Z,0.6,1,0.7,0.7,0.8,0.112,15
2022-12-28T00:00:00.000Z,0.5,11.17,1.5,0.9,2.8,1.37,358
2022-12-29T00:00:00.000Z,1.12,8.27,2.73,2.02,3.6,1.226,249
2022-12-30T00:00:00.000Z,0.67,4.59,1.87,1.4,2.43,0.757,459
2022-12-31T00:00:00.000Z,0.8,22.97,3.1,2.2,4.09,2.345,540
2023-01-01T00:00:00.000Z,1.1,12.5,2.9,2.29,3.53,1.345,539
2023-01-02T00:00:00.000Z,0.5,15.7,3.03,1.3,6.57,2.894,491
2023-01-03T00:00:00.000Z,0.43,5.2,1.2,0.9,1.63,0.809,357
2023-01-04T00:00:00.000Z,0.6,6.07,1.67,1.33,2.17,0.853,496
2023-01-05T00:00:00.000Z,0.8,9.8,2.29,1.6,3.25,1.377,545
2023-01-06T00:00:00.000Z,0.9,5.6,2.13,1.8,2.8,0.857,553
2023-01-07T00:00:00.000Z,2.73,16.43,5.5,4.37,12,4.157,552
2023-01-08T00:00:00.000Z,1.1,32.17,7,3.9,17.94,8.208,529
2023-01-09T00:00:00.000Z,3.37,20.9,10.63,7.3,14.15,4.358,385
2023-01-10T00:00:00.000Z,1,9.77,2.7,1.8,4.97,1.764,503
2023-01-11T00:00:00.000Z,0.83,5.13,2.29,1.67,2.8,0.782,507
2023-01-12T00:00:00.000Z,1.2,6.3,2.73,2.23,3.37,0.928,543
2023-01-13T00:00:00.000Z,0.7,7.4,2.67,1.97,4.2,1.409,495
2023-01-14T00:00:00.000Z,0.5,10.5,2.2,1.7,2.83,1.216,512
2023-01-15T00:00:00.000Z,0.3,4.3,1.6,1.12,2.17,0.808,422
2023-01-16T00:00:00.000Z,0.2,8.4,1,0.5,2.2,1.263,453
2023-01-17T00:00:00.000Z,0.9,18.13,2.9,2.4,3.8,3.172,327
2023-01-18T00:00:00.000Z,0.4,8.5,1.1,0.8,1.7,0.776,242
2023-01-19T00:00:00.000Z,1.2,6.8,2.57,1.85,3.4,1.246,388
2023-01-20T00:00:00.000Z,1.53,19.67,4.33,2.47,9.1,4.72,515
2023-01-21T00:00:00.000Z,3.4,13.2,7.47,6.33,8.83,1.828,527
2023-01-22T00:00:00.000Z,2.37,13.53,7.8,5.67,9.1,2.369,472
2023-01-23T00:00:00.000Z,1.7,8.98,4.2,3.53,4.7,1.029,309
2023-01-24T00:00:00.000Z,2.2,8.86,4.76,3.93,5.65,1.293,361
2023-01-25T00:00:00.000Z,0.7,4.63,2.13,1.7,3.2,0.94,207
2023-01-26T00:00:00.000Z,0.4,7.23,1.32,0.95,4.05,1.929,388
2023-01-27T00:00:00.000Z,0.53,9.77,1.3,1,1.93,1.169,385
2023-01-28T00:00:00.000Z,0.4,7.5,1.83,1.1,3.03,1.481,524
2023-01-29T00:00:00.000Z,0.5,7.37,1.97,1.67,2.29,0.58,518
2023-01-30T00:00:00.000Z,0.27,2.29,0.7,0.5,0.93,0.324,435
2023-01-31T00:00:00.000Z,0.3,6.77,1.57,0.63,2.73,1.283,432
2023-02-01T00:00:00.000Z,0.8,7.2,2.4,1.9,2.87,0.798,504
2023-02-02T00:00:00.000Z,0.37,3.53,1.19,0.9,1.59,0.647,492
2023-02-03T00:00:00.000Z,0.7,5.4,2.73,2.29,3.13,1.028,244
2023-02-04T00:00:00.000Z,0.63,10.33,1.2,1,3.1,1.748,286
2023-02-05T00:00:00.000Z,0.37,5.6,1.4,0.97,2,0.761,385
2023-02-06T00:00:00.000Z,0.6,4.8,2.1,1.4,2.87,0.856,461
2023-02-07T00:00:00.000Z,2.1,8.13,4.69,3.97,5.92,1.259,484
2023-02-08T00:00:00.000Z,2,10.19,4.9,3.8,6.79,1.854,421
2023-02-09T00:00:00.000Z,0.3,11.67,4.76,2.67,6.9,2.663,470
2023-02-10T00:00:00.000Z,0.23,7.7,1,0.6,1.6,0.929,503
2023-02-11T00:00:00.000Z,0.5,7.13,1.69,1.23,2.83,1.221,458
2023-02-12T00:00:00.000Z,0.63,5.8,2.06,1.5,2.9,0.909,502
2023-02-13T00:00:00.000Z,0.53,3.07,1.1,0.93,1.3,0.295,423
2023-02-14T00:00:00.000Z,0.67,11.1,1.92,1.2,3.8,2.779,463
2023-02-15T00:00:00.000Z,2.77,11.67,6.97,5.62,8.47,1.963,413
2023-02-16T00:00:00.000Z,4.09,22.23,10.37,8,15.18,4.116,425
2023-02-17T00:00:00.000Z,1.33,21.53,8.59,6.25,10.35,3.453,372
2023-02-18T00:00:00.000Z,0.2,4.93,0.7,0.5,1.1,0.622,548
2023-02-19T00:00:00.000Z,0.3,2.23,0.6,0.5,0.87,0.291,460
2023-02-20T00:00:00.000Z,0.3,5.9,0.8,0.6,1,0.516,545
2023-02-21T00:00:00.000Z,0.7,9.83,3.4,2.75,4.33,1.266,533
2023-02-22T00:00:00.000Z,2,10.63,4.47,3.15,5.44,1.412,401
2023-02-23T00:00:00.000Z,1.47,11.47,3.43,2.92,4.22,1.068,397
2023-02-24T00:00:00.000Z,0.8,28.43,1.77,1.37,3.07,1.741,517
2023-02-25T00:00:00.000Z,0.5,4,1.2,0.93,1.5,0.672,448
2023-02-26T00:00:00.000Z,0.37,3.3,0.9,0.77,1.3,0.617,501
2023-02-27T00:00:00.000Z,0.4,3.8,1.47,1.09,1.83,0.572,480
2023-02-28T00:00:00.000Z,0.2,6.7,0.7,0.56,1.25,0.801,420
2023-03-01T00:00:00.000Z,0.4,4.33,0.9,0.73,1.12,0.518,540
2023-03-02T00:00:00.000Z,0.3,5.53,1,0.6,1.49,0.747,532
2023-03-03T00:00:00.000Z,0.4,7.07,1.03,0.77,1.43,0.598,468
2023-03-04T00:00:00.000Z,0.3,2.9,0.8,0.6,0.99,0.308,561
2023-03-05T00:00:00.000Z,0.33,3.97,0.8,0.67,1.03,0.317,559
2023-03-06T00:00:00.000Z,0.5,12.77,1.1,0.9,1.3,1.353,375
2023-03-07T00:00:00.000Z,0.43,13.27,2.5,1.37,3.4,1.662,464
2023-03-08T00:00:00.000Z,0.8,3.6,1.87,1.57,2.2,0.459,529
2023-03-09T00:00:00.000Z,0.47,5.77,2.29,1,3.4,1.265,452
2023-03-10T00:00:00.000Z,0.8,17.03,1.8,1.3,3.35,1.813,565
2023-03-11T00:00:00.000Z,0.6,9,2.4,1.9,4.07,1.532,568
2023-03-12T00:00:00.000Z,0.4,2.67,1.03,0.8,1.37,0.422,549
2023-03-13T00:00:00.000Z,0.6,9.23,1.33,1,2.02,1.191,514
2023-03-14T00:00:00.000Z,0.33,5.03,1.07,0.8,1.99,0.798,396
2023-03-15T00:00:00.000Z,0.4,4.03,1,0.73,1.3,0.539,557
2023-03-16T00:00:00.000Z,0.53,8.5,1.63,0.97,2.97,1.573,397
2023-03-17T00:00:00.000Z,0.77,8.73,2.1,1.6,2.97,2.075,196
2023-03-18T00:00:00.000Z,6.1,22.63,13.17,9.15,15.23,3.703,168
2023-03-19T00:00:00.000Z,1.5,20.37,9.43,5.6,10.9,4.061,224
2023-03-20T00:00:00.000Z,0.3,13,2.8,0.8,5.17,3.813,494
2023-03-21T00:00:00.000Z,0.4,11.03,3.13,1.77,4.4,1.804,560
2023-03-22T00:00:00.000Z,0.9,8.86,3.2,1.9,5.23,1.908,550
2023-03-23T00:00:00.000Z,1.1,8.32,3.13,2.59,3.67,0.925,549
2023-03-24T00:00:00.000Z,0.3,11.9,2.47,1.55,3.32,1.615,529
2023-03-25T00:00:00.000Z,0.23,3.47,1.73,1.3,2.1,0.663,541
2023-03-26T00:00:00.000Z,0.7,2.93,1.4,1.2,1.67,0.319,481
2023-03-27T00:00:00.000Z,0.8,3.57,1.5,1.3,1.79,0.355,497
2023-03-28T00:00:00.000Z,0.5,2.13,1.12,0.9,1.33,0.292,551
2023-03-29T00:00:00.000Z,0.6,14.7,1.65,1.3,2.37,1.434,468
2023-03-30T00:00:00.000Z,0.7,13.93,1.4,1.23,1.7,1.193,534
2023-03-31T00:00:00.000Z,0.47,22.33,1.4,1.12,1.6,1.928,528
2023-04-01T00:00:00.000Z,0.2,6.7,1.4,1,1.67,0.547,472
2023-04-02T00:00:00.000Z,0.4,3.3,1.4,1.17,1.63,0.392,514
2023-04-03T00:00:00.000Z,0.5,11.6,1.5,1.23,1.77,0.954,537
2023-04-04T00:00:00.000Z,0.8,31.27,1.63,1.37,2.1,2.25,433
2023-04-05T00:00:00.000Z,0.7,5.83,1.8,1.43,2.6,0.842,483
2023-04-06T00:00:00.000Z,1.2,8.02,2.52,2.02,3.3,0.886,356
2023-04-07T00:00:00.000Z,1.1,6.4,2.85,2.1,5,1.552,298
2023-04-08T00:00:00.000Z,0.8,8.5,1.55,1.3,2.13,1.318,299
2023-04-09T00:00:00.000Z,0.8,6.5,2.6,1.7,3.8,1.143,283
2023-04-10T00:00:00.000Z,0.73,6.47,4.87,3.9,5.32,1.512,252
2023-04-11T00:00:00.000Z,2.2,16.82,6.27,5.6,7.24,1.72,217
2023-04-12T00:00:00.000Z,6.9,18.57,10.11,9.1,11.48,1.843,314
2023-04-13T00:00:00.000Z,2.73,11.17,5.43,4.76,6.81,1.566,548
2023-04-14T00:00:00.000Z,2.43,34.7,4.13,3.7,4.67,1.711,542
2023-04-15T00:00:00.000Z,1.5,5.07,3.13,2.7,3.53,0.559,570
2023-04-16T00:00:00.000Z,2.1,10.35,3.15,2.83,3.6,0.747,573
2023-04-17T00:00:00.000Z,1.45,24.27,2.97,2.36,3.47,2.686,573
2023-04-18T00:00:00.000Z,0.4,23.4,1.6,0.96,2.1,2.321,553
2023-04-19T00:00:00.000Z,0.6,8,1.4,1.1,1.9,1.039,489
2023-04-20T00:00:00.000Z,0.53,34.65,1.85,1.32,3.45,3.314,581
2023-04-21T00:00:00.000Z,0.8,17.64,2.1,1.6,4.07,3.021,522
2023-04-22T00:00:00.000Z,1.08,4.53,2.04,1.67,2.4,0.572,507
2023-04-23T00:00:00.000Z,0.98,19.89,2,1.67,4.87,4.431,374
2023-04-24T00:00:00.000Z,1.4,15.7,3.5,2.9,4.09,1.324,574
2023-04-25T00:00:00.000Z,0.83,13.9,5.18,2.7,8.69,3.353,583
2023-04-26T00:00:00.000Z,0.33,15.4,1.4,1,3.43,4.006,572
2023-04-27T00:00:00.000Z,0.43,9.93,1.07,0.9,1.4,0.632,579
2023-04-28T00:00:00.000Z,0.4,17.52,0.97,0.77,1.4,1.905,397
2023-04-29T00:00:00.000Z,0.47,6.8,1.65,1.23,2.2,0.828,574
2023-04-30T00:00:00.000Z,0.28,9.1,0.8,0.63,1.17,1.398,425
2023-05-01T00:00:00.000Z,0.8,9.02,2.6,2,5.38,2.073,571
2023-05-02T00:00:00.000Z,0.4,5.82,1.1,0.8,1.6,0.639,570
2023-05-03T00:00:00.000Z,0.43,13.97,1,0.8,1.4,1.134,414
2023-05-04T00:00:00.000Z,0.5,6.23,1.47,1.12,1.8,0.604,580
2023-05-05T00:00:00.000Z,0.7,6.32,2,1.37,2.87,0.96,415
2023-05-06T00:00:00.000Z,0.7,3.53,1.52,1.17,2.23,0.707,579
2023-05-07T00:00:00.000Z,0.93,7.8,1.73,1.38,2.33,0.691,447
2023-05-08T00:00:00.000Z,1,4.82,2.27,1.92,2.6,0.553,576
2023-05-09T00:00:00.000Z,1.75,6.13,3.33,2.85,3.78,0.774,581
2023-05-10T00:00:00.000Z,1.88,7.82,3.59,2.8,4.55,1.265,578
2023-05-11T00:00:00.000Z,2,62.9,3,2.7,3.4,2.603,575
2023-05-12T00:00:00.000Z,1.8,28,3.08,2.75,3.53,1.752,583
2023-05-13T00:00:00.000Z,1.9,143.3,3.35,2.63,4.03,9.321,583
2023-05-14T00:00:00.000Z,1.95,53.28,3.5,2.8,5.43,2.641,575
2023-05-15T00:00:00.000Z,2.54,17,4.88,3.51,6.35,2.248,580
2023-05-16T00:00:00.000Z,2.75,13.5,7.6,6.53,8.98,1.983,464
2023-05-17T00:00:00.000Z,0.3,7.88,1.39,0.8,4.08,2.284,564
2023-05-18T00:00:00.000Z,0.4,5.28,1,0.75,1.3,0.435,577
2023-05-19T00:00:00.000Z,0.73,3.78,1.43,1.2,1.77,0.418,579
2023-05-20T00:00:00.000Z,0.8,4.09,1.4,1.17,1.83,0.495,582
2023-05-21T00:00:00.000Z,1.02,7.6,1.95,1.73,2.29,0.579,579
2023-05-22T00:00:00.000Z,1.52,9.6,2.7,2.13,3.8,1.559,541
2023-05-23T00:00:00.000Z,1.45,15.18,2.52,2.15,3.03,1.684,578
2023-05-24T00:00:00.000Z,2.22,8.43,3.69,3.1,5.2,1.416,582
2023-05-25T00:00:00.000Z,0.82,24.88,2.14,1.7,2.6,1.47,538
2023-05-26T00:00:00.000Z,0.52,7.95,1.35,1.05,1.92,0.907,430
2023-05-27T00:00:00.000Z,0.6,5.09,1.37,1.07,1.66,0.643,464
2023-05-28T00:00:00.000Z,0.8,8.38,2.33,1.52,3.1,0.968,487
2023-05-29T00:00:00.000Z,0.5,14.32,1.27,1.02,1.64,0.913,501
2023-05-30T00:00:00.000Z,0.9,12.8,1.77,1.52,2.1,1.106,579
2023-05-31T00:00:00.000Z,0.5,5.57,1.2,0.98,1.48,0.565,351
2023-06-01T00:00:00.000Z,0.4,4.05,1.1,0.9,1.35,0.393,576
2023-06-02T00:00:00.000Z,0.25,4.84,0.76,0.56,1,0.369,574
2023-06-03T00:00:00.000Z,0.6,7.43,1,0.85,1.27,0.483,468
2023-06-04T00:00:00.000Z,0.3,2.17,0.7,0.5,0.9,0.341,578
2023-06-05T00:00:00.000Z,0.6,31.17,1.42,1.1,1.92,1.407,575
2023-06-06T00:00:00.000Z,0.6,5.38,2.22,1.52,2.8,0.867,370
2023-06-07T00:00:00.000Z,0.56,2.42,1,0.88,1.14,0.252,581
2023-06-08T00:00:00.000Z,0.6,11.9,1.73,1.1,2.54,1.133,441
2023-06-09T00:00:00.000Z,0.32,5.15,1.1,0.75,1.3,0.564,577
2023-06-10T00:00:00.000Z,0.4,2.1,0.8,0.63,1.02,0.341,581
2023-06-11T00:00:00.000Z,0.68,36.97,1.4,1.02,1.83,1.905,582
2023-06-12T00:00:00.000Z,0.7,8.07,1.75,1.45,2.2,0.732,579
2023-06-13T00:00:00.000Z,1.5,10.05,2.27,2.04,2.54,0.708,580
2023-06-14T00:00:00.000Z,1.95,16.64,3.65,3.17,4.5,2.037,572
2023-06-15T00:00:00.000Z,2.15,38.4,4.25,3.6,6.37,4.125,581
2023-06-16T00:00:00.000Z,2.9,24.83,6.82,4.78,8.15,3.027,582
2023-06-17T00:00:00.000Z,5,10.02,6.97,6,7.65,1.012,574
2023-06-18T00:00:00.000Z,6.97,23.33,11.45,9.59,13.28,2.552,581
2023-06-19T00:00:00.000Z,5.8,35.75,13.71,10.69,17.73,4.661,376
2023-06-20T00:00:00.000Z,4.78,10.93,7.18,6.07,8.25,1.3,571
2023-06-21T00:00:00.000Z,4.8,14.5,7.02,6.22,8.47,1.526,580
2023-06-22T00:00:00.000Z,1.45,10.93,3.4,2.75,6.65,2.549,580
2023-06-23T00:00:00.000Z,1.73,9.68,3.94,3.1,4.5,1.091,576
2023-06-24T00:00:00.000Z,0.8,6.22,1.73,1.35,2.7,1.096,581
2023-06-25T00:00:00.000Z,1.3,9.65,2.5,2.04,3.08,0.997,583
2023-06-26T00:00:00.000Z,1.12,8.57,2.85,2.13,3.72,1.11,506
2023-06-27T00:00:00.000Z,2.08,10.3,3.62,2.9,5.22,1.541,580
2023-06-28T00:00:00.000Z,2.97,21.25,4.59,3.83,6.07,1.763,581
2023-06-29T00:00:00.000Z,1.6,6.8,4.15,3.1,4.8,1.109,582
2023-06-30T00:00:00.000Z,0.8,30.83,3.6,2.87,4.75,2.672,580
2023-07-01T00:00:00.000Z,1.48,5.57,2.88,2.5,3.41,0.805,381
2023-07-02T00:00:00.000Z,1.52,69.45,3.05,2.7,3.75,3.433,579
2023-07-03T00:00:00.000Z,0.63,119.38,2.08,1.63,2.63,4.987,562
2023-07-04T00:00:00.000Z,0.85,3.65,1.65,1.4,1.92,0.41,432
2023-07-05T00:00:00.000Z,0.9,5.35,2.54,2.13,3.26,0.88,565
2023-07-06T00:00:00.000Z,0.8,8.19,3.3,1.98,4.09,1.576,287
2023-07-07T00:00:00.000Z,0.9,3.3,1.98,1.75,2.22,0.375,566
2023-07-08T00:00:00.000Z,1.8,4.75,3,2.5,3.4,0.6,360
2023-07-09T00:00:00.000Z,0.82,6.88,2.27,1.65,2.97,0.9,374
2023-07-10T00:00:00.000Z,0.9,4.78,1.6,1.4,1.9,0.541,367
2023-07-11T00:00:00.000Z,1.2,4.59,1.98,1.7,3.09,0.851,564
2023-07-12T00:00:00.000Z,1.65,6.57,2.6,2.29,3.3,0.8,576
2023-07-13T00:00:00.000Z,0.8,26.08,1.63,1.35,2.47,1.305,572
2023-07-14T00:00:00.000Z,0.73,13.15,1.7,1.42,2.14,0.704,569
2023-07-15T00:00:00.000Z,0.7,2.54,1.5,1.27,1.7,0.318,583
2023-07-16T00:00:00.000Z,1.38,7.93,2.27,1.95,3.1,1.165,582
2023-07-17T00:00:00.000Z,0.82,6.07,2.27,1.52,3.1,0.922,386
2023-07-18T00:00:00.000Z,0.5,5.97,1.14,0.9,1.42,0.597,583
2023-07-19T00:00:00.000Z,0.4,5.18,1.27,0.92,1.65,0.664,469
2023-07-20T00:00:00.000Z,0.6,5.93,1.38,1.1,1.7,0.605,570
2023-07-21T00:00:00.000Z,0.3,2.67,1.38,1.1,1.7,0.47,582
2023-07-22T00:00:00.000Z,0.47,3.15,1.25,1,1.75,0.523,582
2023-07-23T00:00:00.000Z,0.73,3.33,1.3,1.1,1.51,0.414,581
2023-07-24T00:00:00.000Z,0.52,9.85,1.5,1.05,3.53,2.324,583
2023-07-25T00:00:00.000Z,0.5,13.98,3.3,1.92,9.15,3.811,580
2023-07-26T00:00:00.000Z,0.56,3.2,1.58,1.2,1.85,0.465,579
2023-07-27T00:00:00.000Z,0.4,33.83,1.23,0.9,1.7,2.242,575
2023-07-28T00:00:00.000Z,0.6,3.4,1.4,1.1,1.9,0.58,583
2023-07-29T00:00:00.000Z,0.7,5.2,1.49,1.2,1.97,0.521,584
2023-07-30T00:00:00.000Z,1.2,9.5,3.53,2.72,4.05,1.343,582
2023-07-31T00:00:00.000Z,1.3,15.1,3.42,2.38,7.47,2.88,583
2023-08-01T00:00:00.000Z,0.77,7.22,1.7,1.27,2.2,0.664,584
2023-08-02T00:00:00.000Z,0.77,4.3,1.47,1.2,2.2,0.687,576
2023-08-03T00:00:00.000Z,1.58,7.78,4.07,3.05,4.68,1.128,573
2023-08-04T00:00:00.000Z,0.68,7.7,2.7,1.99,3.7,1.139,581
2023-08-05T00:00:00.000Z,1.58,26.27,3.15,2.65,3.78,1.356,581
2023-08-06T00:00:00.000Z,2.17,17.95,4.75,3.75,5.85,3.063,583
2023-08-07T00:00:00.000Z,0.68,26.27,13.2,5.6,16.45,6.258,581
2023-08-08T00:00:00.000Z,0.35,3.38,1.1,0.82,1.41,0.459,584
2023-08-09T00:00:00.000Z,0.8,5.25,1.75,1.5,2.15,0.553,582
2023-08-10T00:00:00.000Z,0.4,3.88,1.58,1.27,1.8,0.447,564
2023-08-11T00:00:00.000Z,0.3,3.92,1.52,0.9,2.1,0.771,574
2023-08-12T00:00:00.000Z,0.8,6.05,1.73,1.4,2.65,0.765,583
